jobLink,jobCategory,salaryLow,salaryHighAdj,salaryMean,jobSeniorityCategories,skillsAgr
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Kubernetes
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",K8s
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Ansible
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Terraform
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Git
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",AWS
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",lang
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",langeng
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Azure
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Shell
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Python
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Jenkins
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Nginx
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Virtualization
/pl/job/remote-devops-engineer-twisto-payments-a-s-0ke6e7i,DevOps,19970,29955,24963,"6. Senior",Go
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",dotNET
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",SQL
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",EntityFramework
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",Docker
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",Kubernetes
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",CI/CD
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",Git
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",AKKA
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",langpol_high
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",langeng_inter
/pl/job/remote-senior-akka-net-developer-link-group-0kgxl3t,Backend,25200,28560,26880,"6. Mid-Senior",Azure
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Go
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Go
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",langeng_inter
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",SQL
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Spring
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Docker
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",spec
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Jenkins
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",Slack
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",GitHub
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",spec
/pl/job/remote-golang-backend-senior-developer-iotec-czechia-0kjdhm4,Backend,25158,37737,31448,"6. Senior",HTTP
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",JavaScript
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",TypeScript
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",Nextdotjs
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",React
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",ana
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",langeng_high
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",Azure
/pl/job/senior-react-next-js-frontend-developer-blazity-remote-0krqzeg,Frontend,24000,30000,27000,"6. Senior",spec
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",ana
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",Teammanagement
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",riskmanagement
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",Jira
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",langeng_high
/pl/job/lead-project-manager-relocation-efigence-rijad-0lsha45,"Project Manager",25000,30000,27500,"6. Senior",langpol_high
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Java
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Cplusplus
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Csharp
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Go
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Python
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",langeng_high
/pl/job/principal-software-engineer-remitly-krakow-0lx79yg,Backend,30000,40000,35000,"7. Senior-Expert",Microservices
/pl/job/sales-manager-with-german-language-aqua-cloud-remote-0ma8vcz,Sales,7086,10866,8976,"6. Mid-Senior",B2B
/pl/job/sales-manager-with-german-language-aqua-cloud-remote-0ma8vcz,Sales,7086,10866,8976,"6. Mid-Senior",soft
/pl/job/sales-manager-with-german-language-aqua-cloud-remote-0ma8vcz,Sales,7086,10866,8976,"6. Mid-Senior",soft
/pl/job/sales-manager-with-german-language-aqua-cloud-remote-0ma8vcz,Sales,7086,10866,8976,"6. Mid-Senior",langger_high
/pl/job/sales-manager-with-german-language-aqua-cloud-remote-0ma8vcz,Sales,7086,10866,8976,"6. Mid-Senior",langeng_high
/pl/job/junior-service-desk-romanian-speaker-b-braun-business-services-poland-remote-0nbldji,"IT Support",5000,7000,6000,"3. Junior",ana
/pl/job/junior-service-desk-romanian-speaker-b-braun-business-services-poland-remote-0nbldji,"IT Support",5000,7000,6000,"3. Junior",lang
/pl/job/junior-service-desk-romanian-speaker-b-braun-business-services-poland-remote-0nbldji,"IT Support",5000,7000,6000,"3. Junior",langeng_inter
/pl/job/junior-service-desk-romanian-speaker-b-braun-business-services-poland-remote-0nbldji,"IT Support",5000,7000,6000,"3. Junior",lang
/pl/job/embedded-developer-solwit-remote-0nrmfue,Embedded,14000,22000,18000,"5. Mid",ana
/pl/job/embedded-developer-solwit-remote-0nrmfue,Embedded,14000,22000,18000,"5. Mid",spec
/pl/job/embedded-developer-solwit-remote-0nrmfue,Embedded,14000,22000,18000,"5. Mid",langeng_inter
/pl/job/embedded-developer-solwit-remote-0nrmfue,Embedded,14000,22000,18000,"5. Mid",langpol_high
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Python
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",SQL
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Databricks
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",PySpark
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",SQL
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Spark
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Data
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",langeng_inter
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",langpol_inter
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",MySQL
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",spec
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Git
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Azure
/pl/job/databricks-engineer-avanade-poland-warszawa-0nxsob6,"Big Data",16800,26880,21840,"6. Mid-Senior",Csharp
/pl/job/remote-international-sales-specialist-delante-0oj4vjz,Sales,15000,25000,20000,"5. Mid",langeng_high
/pl/job/remote-international-sales-specialist-delante-0oj4vjz,Sales,15000,25000,20000,"5. Mid",SEO
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",JavaScript
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",HTML
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",spec
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",Git
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",CSS
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",spec
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",langeng_high
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",REST/RESTAPI
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",Linux
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",React
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",Cplusplus
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",spec
/pl/job/javascript-developer-keepit-krakow-0pldd87,Fullstack,10000,18000,14000,"5. Mid",spec
/pl/job/junior-lead-researcher-dahliamatic-remote-0prwf76,Sales,4500,6000,5250,"5. Mid",CI/CD
/pl/job/junior-lead-researcher-dahliamatic-remote-0prwf76,Sales,4500,6000,5250,"5. Mid",B2B
/pl/job/junior-lead-researcher-dahliamatic-remote-0prwf76,Sales,4500,6000,5250,"5. Mid",langeng_inter
/pl/job/junior-lead-researcher-dahliamatic-remote-0prwf76,Sales,4500,6000,5250,"5. Mid",ERP
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",Cplusplus
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",Linux
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",Git
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",GitHub
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",langeng_inter
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/c-developer-globallogic-poland-remote-0qage2e,Backend,13000,18000,15500,"5. Mid",spec
/pl/job/junior-manual-tester-monogo-warszawa-0qrdjwy,Testing,6000,9000,7500,"3. Junior",Testing
/pl/job/junior-manual-tester-monogo-warszawa-0qrdjwy,Testing,6000,9000,7500,"3. Junior",langeng
/pl/job/junior-manual-tester-monogo-warszawa-0qrdjwy,Testing,6000,9000,7500,"3. Junior",Jira
/pl/job/junior-manual-tester-monogo-warszawa-0qrdjwy,Testing,6000,9000,7500,"3. Junior",Java
/pl/job/junior-manual-tester-monogo-warszawa-0qrdjwy,Testing,6000,9000,7500,"3. Junior",Python
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",iOS
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",Swift
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",C
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",iOS
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",spec
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",Maven
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",Git
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",langeng_inter
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",Cplusplus
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",CI/CD
/pl/job/senior-ios-developer-idemia-poland-r-d-lodz-0rhyqek,Mobile,18900,30240,24570,"6. Senior",langpol_high
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",JavaScript
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",React
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",Nextdotjs
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",Git
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",ana
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",spec
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",langeng_inter
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",spec
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",PHP
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",TypeScript
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",E-commerce
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",CSS
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",SQL
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",Magento
/pl/job/integration-engineer-synerise-remote-0rki3yh,Frontend,10000,15000,12500,"5. Mid",e-commerce
/pl/job/senior-seo-specialist-sempai-remote-0rvp7az,Marketing,9000,13250,11125,"6. Senior",langpol_high
/pl/job/it-support-engineer-european-molecular-biology-laboratory-embl-grenoble-0t2crkm,"IT Support",28347,35906,32127,"6. Mid-Senior",Windows
/pl/job/it-support-engineer-european-molecular-biology-laboratory-embl-grenoble-0t2crkm,"IT Support",28347,35906,32127,"6. Mid-Senior",macOS
/pl/job/it-support-engineer-european-molecular-biology-laboratory-embl-grenoble-0t2crkm,"IT Support",28347,35906,32127,"6. Mid-Senior",Linux
/pl/job/it-support-engineer-european-molecular-biology-laboratory-embl-grenoble-0t2crkm,"IT Support",28347,35906,32127,"6. Mid-Senior",langeng
/pl/job/it-support-engineer-european-molecular-biology-laboratory-embl-grenoble-0t2crkm,"IT Support",28347,35906,32127,"6. Mid-Senior",French
/pl/job/head-of-product-unravel-remote-0u1djsa,"Product Management",33600,50400,42000,"8. Expert",none
/pl/job/head-of-product-unravel-remote-0u1djsa,"Product Management",33600,50400,42000,"8. Expert",langeng_high
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",ANGULAR
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",JavaScript
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",HTML
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",CSS
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",REST/RESTAPI
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",RxJS
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",TypeScript
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",langpol_high
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",Bootstrap
/pl/job/junior-frontend-developer-simlab-gliwice-0uoi7j8,Frontend,5000,8000,6500,"3. Junior",spec
/pl/job/social-media-specialist-tigers-warszawa-0uqmww8,Marketing,6000,9500,7750,"5. Mid",langeng_inter
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Python
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Spark
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Databricks
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",ETL
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Scala
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Azure
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Azure
/pl/job/databricks-data-engineer-with-python-axa-it-solutions-warszawa-0us3qar,"Big Data",26880,34440,30660,"6. Senior",Git
