jobLink,jobId,collectDate,jobTitle,salaryLow,jobSeniorityCategories,salaryHighAdj,companyName,jobCategory,employmentType,salaryMean
/pl/job/mid-senior-angular-developer-reply-polska-katowice-csb1n5y,csb1n5y,26/02/2023,"Mid/ Senior Angular Developer",18000,"6. Mid-Senior",35000,"Reply Polska",Frontend,B2B,26500
/pl/job/data-engineer-analytics-bi-humeo-recruitment-remote-csmxhjq,csmxhjq,26/02/2023,"Data Engineer Analytics &amp; BI",19685,"6. Senior",29528,"Humeo Recruitment",ERP,B2B,24607
/pl/job/it-solution-architect-digitalis-csatorna-idbc-creative-solutions-kft-budapest-csstgmq,csstgmq,26/02/2023,"IT Solution Architect Digitális csatorna",14925,"5. Mid",17413,"IDBC Creative Solutions Kft.","IT Support","Employment Contract",16169
/pl/job/remote-php-software-developer-cleeng-ct3rjkk,ct3rjkk,26/02/2023,"Remote PHP Software Developer",10000,"5. Mid",17000,Cleeng,Backend,B2B,13500
/pl/job/business-development-manager-square-one-resources-warszawa-ctty0ej,ctty0ej,26/02/2023,"Business Development Manager",8000,"6. Mid-Senior",12000,"Square One Resources",Sales,"Employment Contract",10000
/pl/job/account-based-marketing-manager-datafeedwatch-by-cart-remote-cul7suv,cul7suv,26/02/2023,"Account-Based Marketing Manager",15000,"6. Senior",20000,"DataFeedWatch by Cart",Marketing,B2B,17500
/pl/job/engineering-manager-mangopay-remote-cumoxrs,cumoxrs,26/02/2023,"Engineering Manager",26000,"7. Senior-Expert",30000,MANGOPAY,Backend,B2B,28000
/pl/job/fullstack-developer-net-react-cshark-remote-cuxlhao,cuxlhao,26/02/2023,"Fullstack Developer (.NET + React)",22500,"6. Senior",27500,"CSHARK Sp. z o.o.",Fullstack,B2B,25000
/pl/job/lead-test-automation-engineer-nordea-bank-abp-warszawa-cv7ymi2,cv7ymi2,26/02/2023,"Lead Test Automation Engineer",16250,"6. Senior",20150,"Nordea Bank ABP",Backend,"Employment Contract",18200
/pl/job/key-account-manager-w-branzy-it-goldenore-remote-cvg8zsz,cvg8zsz,26/02/2023,"Key Account Manager w branży IT",15000,"6. Mid-Senior",25000,"Goldenore Sp. z o.o.",Sales,B2B,20000
/pl/job/customer-care-specialist-easy-oze-olsztyn-cvzkaef,cvzkaef,26/02/2023,"Customer Care Specialist",4600,"3. Junior",5000,"Easy Oze sp. z o.o.",Backoffice,"Employment Contract",4800
/pl/job/middle-ios-engineer-n-ix-remote-cwkb3xa,cwkb3xa,26/02/2023,"Middle iOS Engineer",17852,"5. Mid",22315,N-iX,Mobile,B2B,20084
/pl/job/tribe-cluster-product-owner-sportradar-wroclaw-cwxqblu,cwxqblu,26/02/2023,"Tribe Cluster Product Owner",26000,"8. Expert",30000,Sportradar,"Product Management","Employment Contract",28000
/pl/job/junior-software-developer-academy-hemmersbach-wroclaw-cxkxjcw,cxkxjcw,26/02/2023,"Junior Software Developer Academy",4000,"1. Trainee",6000,Hemmersbach,Fullstack,"Employment Contract",5000
/pl/job/seo-specialist-rits-professional-services-remote-cxz1qj4,cxz1qj4,26/02/2023,"SEO Specialist",9450,"6. Mid-Senior",10500,"RITS Professional Services",Marketing,B2B,9975
/pl/job/software-development-engineer-i-apptio-krakow-cy5rfre,cy5rfre,26/02/2023,"Software Development Engineer I",9000,"5. Mid",14000,Apptio,Fullstack,B2B,11500
/pl/job/trener-it-front-end-fully-remote-outworking-cyerjzv,cyerjzv,26/02/2023,"Trener IT | Front-end | Fully remote",16800,"6. Mid-Senior",33600,Outworking,Frontend,B2B,25200
/pl/job/senior-fullstack-developer-tutlo-remote-cygycy9,cygycy9,26/02/2023,"Senior Fullstack developer",22000,"6. Mid-Senior",26000,"Tutlo sp zoo",Fullstack,B2B,24000
/pl/job/remote-fullstack-java-react-developer-ironin-it-czv4exv,czv4exv,26/02/2023,"Remote Fullstack Java React Developer",25000,"6. Senior",32000,iRonin.IT,Fullstack,B2B,28500
/pl/job/spark-engineer-data-platform-link-group-warszawa-d056dcv,d056dcv,26/02/2023,"Spark Engineer (Data Platform)",30000,"5. Mid",35000,"Link Group","Big Data",B2B,32500
/pl/job/qa-automation-engineer-novomatic-technologies-poland-zabierzowkkrakowa-d0pbnta,d0pbnta,26/02/2023,"QA Automation Engineer",9500,"6. Mid-Senior",19000,"NOVOMATIC Technologies Poland",Testing,"Employment Contract",14250
/pl/job/marketing-manager-bluzup-warszawa-d0wcwqz,d0wcwqz,26/02/2023,"Marketing Manager",8000,"5. Mid",12000,BluzUp,Marketing,B2B,10000
/pl/job/senior-seo-technical-specialist-selsey-wroclaw-d1liou9,d1liou9,26/02/2023,"Senior SEO Technical Specialist",8000,"6. Senior",11000,"Selsey Sp. z o.o.",Marketing,B2B,9500
/pl/job/senior-front-end-developer-23knots-remote-d1plt1c,d1plt1c,26/02/2023,"Senior front-end developer",18000,"6. Senior",22000,23Knots,Frontend,B2B,20000
/pl/job/key-account-manager-imar-service-group-grzedy-d1qq4vc,d1qq4vc,26/02/2023,"Key Account Manager",8000,"5. Mid",12000,"Imar Service Group",Sales,B2B,10000
/pl/job/junior-java-developer-nix-tech-kft-budapest-d1wuebd,d1wuebd,26/02/2023,"Junior Java Developer",6219,"3. Junior",12438,"NIX Tech Kft.",Backend,"Employment Contract",9329
/pl/job/c-net-developer-dataedo-remote-d29uz9k,d29uz9k,26/02/2023,"C#/.NET Developer",12000,"5. Mid",14000,"Dataedo sp. z o.o.",Fullstack,B2B,13000
/pl/job/account-manager-jobfinder-warszawa-d2hp5vd,d2hp5vd,26/02/2023,"Account Manager",8000,"5. Mid",10000,Jobfinder,Sales,"Employment Contract",9000
/pl/job/rmt-mid-senior-technical-project-manager-meant4-software-remote-d3pvucf,d3pvucf,26/02/2023,"RMT Mid/Senior Technical Project Manager",18000,"6. Mid-Senior",25000,"Meant4 Software","Project Manager",B2B,21500
/pl/job/net-developer-harvey-nash-technology-remote-d6qw3d3,d6qw3d3,26/02/2023,".NET Developer",16000,"6. Mid-Senior",22000,"Harvey Nash Technology",Fullstack,"Employment Contract",19000
/pl/job/junior-developer-iot-reply-polska-katowice-d7otdoq,d7otdoq,26/02/2023,"Junior Developer IoT",5000,"3. Junior",9000,"Reply Polska",Fullstack,"Employment Contract",7000
/pl/job/test-automation-engineer-with-c-nordea-bank-abp-gdynia-d9qxy6r,d9qxy6r,26/02/2023,"Test Automation Engineer with C#",15000,"6. Mid-Senior",17000,"Nordea Bank ABP",Testing,"Employment Contract",16000
/pl/job/senior-fe-javascript-developer-angular-rits-professional-services-remote-dag9xmv,dag9xmv,26/02/2023,"Senior FE JavaScript Developer (Angular)",28000,"7. Senior-Expert",35000,"RITS Professional Services",Frontend,B2B,31500
/pl/job/senior-typescript-developer-enso-remote-datl9fa,datl9fa,26/02/2023,"☁️ Senior TypeScript Developer",22315,"7. Senior-Expert",37191,o,Frontend,"Employment Contract",29753
/pl/job/customer-care-manager-psibufet-warszawa-dazjjxa,dazjjxa,26/02/2023,"Customer Care Manager",10500,"7. Senior-Expert",12500,PsiBufet,Sales,B2B,11500
/pl/job/tech-lead-django-react-remote-direct-communication-dbsjlhu,dbsjlhu,26/02/2023,"Tech Lead - DJango &amp; React - Remote",30000,"6. Senior",37000,"Direct Communication Sp. z o.o.",Fullstack,B2B,33500
/pl/job/remote-product-owner-product-manager-clearscale-dc6yin0,dc6yin0,26/02/2023,"Remote Product Owner/ Product Manager",18648,"6. Mid-Senior",26208,ClearScale,"Product Management",B2B,22428
/pl/job/backend-developer-net-primetals-technologies-poland-krakow-dclzxt3,dclzxt3,26/02/2023,"Backend Developer (.NET)",15120,"5. Mid",21840,"Primetals Technologies Poland Sp. z o. o.",Backend,B2B,18480
/pl/job/ios-developer-remote-tango-agency-dcmn4kr,dcmn4kr,26/02/2023,"iOS Developer (Remote)",17000,"6. Mid-Senior",24000,"Tango Agency",Mobile,B2B,20500
/pl/job/new-business-manager-you-digital-gdansk-ddvhxiz,ddvhxiz,26/02/2023,"New Business Manager",5000,"2. Trainee-Junior",7000,you:digital,Sales,B2B,6000
/pl/job/mobile-solution-architect-with-net-hays-poland-remote-debazks,debazks,26/02/2023,"Mobile Solution Architect with .Net",28000,"8. Expert",35000,"Hays Poland",Mobile,B2B,31500
/pl/job/graphic-designer-easyllama-remote-dftatkq,dftatkq,26/02/2023,"Graphic Designer",6500,"3. Junior",8000,EasyLlama,Design,"Employment Contract",7250
/pl/job/mid-fullstack-developer-java-f-m-d-otto-co-kg-hamburg-dfujvng,dfujvng,26/02/2023,"Mid Fullstack Developer - Java (f",25591,"5. Mid",29528,,Fullstack,"Employment Contract",27560
/pl/job/data-business-analyst-broadridge-gdansk-dh9yecm,dh9yecm,26/02/2023,"Data Business Analyst",13000,"5. Mid",17000,Broadridge,"Business Analysis","Employment Contract",15000
/pl/job/social-media-marketing-specialist-human-hunter-pro-czestochowa-dhh0hzg,dhh0hzg,26/02/2023,"social media marketing specialist",5000,"3. Junior",7000,"Human &amp; Hunter  PRO",Marketing,"Employment Contract",6000
/pl/job/specjalista-sprzedazy-presales-uslugi-it-ibpm-warszawa-dhiktxw,dhiktxw,26/02/2023,"Specjalista Sprzedaży/Presales Usługi IT",10000,"5. Mid",13000,"BPM S.A.",Sales,B2B,11500
/pl/job/tester-oprogramowania-osrodek-przetwarzania-informacji-panstwowy-instytut-badawczy-warszawa-di9pcvn,di9pcvn,26/02/2023,"Tester Oprogramowania",6000,"6. Mid-Senior",10000,"Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy",Testing,"Employment Contract",8000
/pl/job/mlodszy-specjalista-ds-raportowania-adampol-bialystok-dix5dyi,dix5dyi,26/02/2023,"Młodszy Specjalista ds. raportowania",5000,"3. Junior",7000,"Adampol S.A.",Backoffice,"Employment Contract",6000
/pl/job/business-development-manager-nfq-remote-djo7ymx,djo7ymx,26/02/2023,"Business Development Manager",17200,"6. Senior",26000,NFQ,Sales,B2B,21600
/pl/job/ios-developer-100-remote-crestt-dkry5to,dkry5to,26/02/2023,"iOS Developer (100% remote)",23520,"5. Mid",26880,Crestt,Mobile,B2B,25200
/pl/job/sales-manager-contentation-remote-dkxdq9n,dkxdq9n,26/02/2023,"Sales Manager",8000,"5. Mid",12000,"Contentation Sp. z o.o.",Sales,B2B,10000
/pl/job/expert-frontend-engineer-secret-sauce-partners-remote-dlo1p4n,dlo1p4n,26/02/2023,"Expert Frontend Engineer",8706,"8. Expert",17413,,Frontend,OTHER,13060
/pl/job/glowny-specjalista-systemy-it-exorigo-upos-remote-dlpi1ci,dlpi1ci,26/02/2023,"Główny Specjalista (systemy IT)",6000,"5. Mid",9000,xorigo-Upos,"IT Administrator","Employment Contract",7500
/pl/job/manual-test-engineer-n7-mobile-sp-z-o-warszawa-dmextsx,dmextsx,26/02/2023,"Manual Test Engineer",8000,"6. Mid-Senior",12000,"N7 Mobile Sp. z . o.",Testing,B2B,10000
/pl/job/mobile-app-developer-xamarin-native-next-technology-at-flexdev-sp-k-remote-dmmlvsk,dmmlvsk,26/02/2023,"Mobile App Developer (Xamarin Native)",13650,"6. Mid-Senior",22050,"Next Technology at „FlexDev sp. z o.o.” sp. k.",Mobile,B2B,17850
/pl/job/backend-developer-node-js-droids-on-roids-remote-dmnlrx6,dmnlrx6,26/02/2023,"Backend Developer (Node.js)",14000,"5. Mid",20000,"Droids On Roids",Backend,B2B,17000
/pl/job/devops-engineer-pin-up-tech-warszawa-dmw31sj,dmw31sj,26/02/2023,"DevOps Engineer",17852,"6. Mid-Senior",26778,"PIN-UP TECH",DevOps,B2B,22315
/pl/job/senior-java-developer-avenga-remote-do2vqo7,do2vqo7,26/02/2023,"Senior Java Developer",23520,"6. Senior",26880,Avenga,Backend,B2B,25200
/pl/job/people-operations-coordinator-futurehome-as-krakow-doncfso,doncfso,26/02/2023,"People Operations Coordinator",9000,"5. Mid",12000,"Futurehome AS",HR,B2B,10500
/pl/job/mlodszy-administrator-lan-wan-connectis-warszawa-dp2fxwm,dp2fxwm,26/02/2023,"Młodszy Administrator LAN/WAN",7500,"3. Junior",10000,Connectis_,"IT Administrator",B2B,8750
/pl/job/customer-specialist-veritas-recruitment-remote-dpgsgj5,dpgsgj5,26/02/2023,"Customer Specialist",5000,"5. Mid",6000,"Veritas Recruitment",Backoffice,B2B,5500
/pl/job/kierownik-bok-dzialu-sprzedazy-5-posilkow-dziennie-jarocin-dpoa7eu,dpoa7eu,26/02/2023,"Kierownik BOK / działu sprzedaży",4500,"5. Mid",8000,"Posiłków Dziennie",Sales,B2B,6250
/pl/job/senior-data-scientist-bayer-warszawa-dqdnbp1,dqdnbp1,26/02/2023,"Senior Data Scientist",16000,"6. Senior",28000,"Bayer Sp. z o.o.",AI,"Employment Contract",22000
/pl/job/specjalista-ds-administracji-i-plac-raiffeisen-bank-international-ag-oddzial-w-polsce-warszawa-dqljwaq,dqljwaq,26/02/2023,"Specjalista ds. Administracji i Płac",6000,"6. Mid-Senior",9000,,HR,"Employment Contract",7500
/pl/job/client-partner-account-manager-adrino-mobile-warszawa-dqm9mbl,dqm9mbl,26/02/2023,"Client Partner - Account Manager",5000,"5. Mid",9000,"Adrino Mobile Sp. z o.o.",Sales,B2B,7000
/pl/job/business-development-manager-yieldbird-remote-dqwh6pm,dqwh6pm,26/02/2023,"Business Development Manager",10000,"5. Mid",15000,Yieldbird,Sales,B2B,12500
/pl/job/database-developer-professional-avenga-remote-dqxhuwj,dqxhuwj,26/02/2023,"Database Developer - Professional",16800,"5. Mid",19320,Avenga,Backend,B2B,18060
/pl/job/remote-mid-javascript-frontend-developer-inter-polska-warszawa-drawlsr,drawlsr,26/02/2023,"Remote Mid JavaScript Frontend Developer",5000,"5. Mid",10000,"INTER Polska",Frontend,B2B,7500
/pl/job/associate-system-engineer-with-german-opitz-consulting-polska-remote-drflzqo,drflzqo,26/02/2023,"Associate System Engineer with German",10080,"3. Junior",14112,"OPITZ CONSULTING Polska Sp. z o.o.","IT Administrator",B2B,12096
/pl/job/medior-devops-idbc-creative-solutions-kft-budapest-drzwvss,drzwvss,26/02/2023,"Medior DevOps",13681,"5. Mid",16169,"IDBC Creative Solutions Kft.",DevOps,"Employment Contract",14925
/pl/job/business-analyst-avenga-remote-dscbt2e,dscbt2e,26/02/2023,"Business Analyst",25200,"7. Senior-Expert",33600,Avenga,"Business Analysis",B2B,29400
/pl/job/it-researcher-junior-recruiter-recrewter-wroclaw-dtbnv61,dtbnv61,26/02/2023,"IT Researcher/ Junior Recruiter",3900,"3. Junior",4300,Recrewter,HR,OTHER,4100
/pl/job/net-developer-front-end-developer-green-minds-remote-dtkrdrr,dtkrdrr,26/02/2023,".NET developer / Front-end Developer",23520,"5. Mid",30240,"Green Minds Sp.z o.o.",Frontend,B2B,26880
/pl/job/terenowy-przedstawiciel-handlowy-jobhouse-gdansk-dujuwfn,dujuwfn,26/02/2023,"Terenowy Przedstawiciel Handlowy",9000,"5. Mid",9000,Jobhouse,Sales,B2B,9000
/pl/job/3d-graphics-software-engineer-comernal-software-remote-duwvx5o,duwvx5o,26/02/2023,"3D Graphics Software Engineer",24000,"6. Mid-Senior",36000,"Comernal Software Sp. z o.o.",Backend,B2B,30000
/pl/job/remote-mid-devops-engineer-exorigo-upos-duyyj8d,duyyj8d,26/02/2023,"Remote Mid DevOps Engineer",9000,"5. Mid",12000,Exorigo-Upos,DevOps,"Employment Contract",10500
/pl/job/engineering-team-lead-onboarding-team-smartrecruiters-remote-dvl2mpp,dvl2mpp,26/02/2023,"Engineering Team Lead (Onboarding Team)",24500,"7. Senior-Expert",31500,"SmartRecruiters Inc.",Inne,B2B,28000
/pl/job/support-and-service-consultant-keepit-krakow-dvplaxx,dvplaxx,26/02/2023,"Support and Service Consultant",5500,"3. Junior",7500,Keepit,"IT Support","Employment Contract",6500
/pl/job/linux-administrator-rtb-house-remote-dvyvnbg,dvyvnbg,26/02/2023,"Linux Administrator",14000,"5. Mid",18000,"RTB House","IT Administrator",B2B,16000
/pl/job/przedstawicie-handlowy-tipper-globaltips-gdansk-dw1ijse,dw1ijse,26/02/2023,"Przedstawicie Handlowy - Tipper",6614,"2. Trainee-Junior",13228,GlobalTips,Sales,OTHER,9921
/pl/job/senior-java-developer-yard-corporate-remote-dwv7aai,dwv7aai,26/02/2023,"Senior Java Developer",26880,"7. Senior-Expert",33600,"Yard Corporate",Backend,B2B,30240
/pl/job/social-media-specialist-invette-holding-group-sp-k-krakow-dxgmy9k,dxgmy9k,26/02/2023,"Social Media Specialist",3500,"5. Mid",4500,"INVETTE HOLDING GROUP Sp. z o.o. Sp. K.",Marketing,B2B,4000
/pl/job/specjalista-ds-kadr-i-plac-m-f-profit-hr-w-imieniu-woolworth-polska-sp-z-o-o-katowice-dxniczj,dxniczj,26/02/2023,"SPECJALISTA DS. KADR I PŁAC  (m/f)",7000,"6. Mid-Senior",10000,"PROFIT HR w imieniu WOOLWORTH Polska Sp. z  o.o.",HR,"Employment Contract",8500
/pl/job/junior-backend-developer-4-the-player-remote-dxueq2w,dxueq2w,26/02/2023,"Junior Backend Developer",5000,"3. Junior",9000,"4 The Player",Backend,B2B,7000
/pl/job/devops-engineer-for-content-production-sportradar-wroclaw-dy6pisg,dy6pisg,26/02/2023,"DevOps Engineer for Content Production",18000,"5. Mid",25000,Sportradar,DevOps,"Employment Contract",21500
/pl/job/embedded-c-linux-qnx-hackers-unikie-remote-dygbt5s,dygbt5s,26/02/2023,"Embedded C++ / Linux / QNX hackers",14000,"6. Senior",28000,Unikie,Backend,B2B,21000
/pl/job/senior-java-software-engineer-kyotu-technology-remote-dz6hl8a,dz6hl8a,26/02/2023,"(Senior) Java Software Engineer",16800,"7. Senior-Expert",25200,"Kyotu Technology",Backend,B2B,21000
/pl/job/remote-backend-developer-lite-e-commerce-dzfrdfd,dzfrdfd,26/02/2023,"Remote Backend Developer",15000,"6. Mid-Senior",27000,"Lite e-Commerce",Backend,B2B,21000
/pl/job/asystent-ds-projektow-logistycznych-hkk-group-poznan-dzjr2cd,dzjr2cd,26/02/2023,"Asystent ds. projektów logistycznych",4000,"2. Trainee-Junior",8000,"HKK Group",Backoffice,"Employment Contract",6000
/pl/job/junior-c-developer-harman-connected-services-lodz-dzogzmp,dzogzmp,26/02/2023,"Junior C Developer",5500,"3. Junior",8000,"HARMAN Connected Services",Embedded,"Employment Contract",6750
/pl/job/recruitment-specialist-strategic-staffing-solutions-warszawa-e0xi8z6,e0xi8z6,26/02/2023,"Recruitment Specialist",7000,"6. Mid-Senior",12000,"Strategic Staffing Solutions",HR,"Employment Contract",9500
/pl/job/2nd-line-technical-support-specialist-macrobond-financial-szczecin-e1te9ww,e1te9ww,26/02/2023,"2nd Line Technical Support Specialist",7000,"5. Mid",8000,"Macrobond Financial","IT Support","Employment Contract",7500
/pl/job/senior-product-designer-openvpn-remote-e29p5fn,e29p5fn,26/02/2023,"Senior Product Designer",13389,"6. Senior",22315,OpenVPN,Design,B2B,17852
/pl/job/remote-desktop-net-developer-apator-rector-e3bq0r9,e3bq0r9,26/02/2023,"Remote Desktop .NET Developer",14000,"5. Mid",20000,"Apator Rector Sp. z o.o.",Backend,B2B,17000
/pl/job/it-operations-administrator-soltec-sp-k-warszawa-e3yqooy,e3yqooy,26/02/2023,"IT Operations Administrator",12000,"6. Mid-Senior",19000,"Soltec sp. z o.o. sp. k.","IT Administrator",B2B,15500
/pl/job/power-bi-developer-with-power-apps-lingaro-remote-e57jtxk,e57jtxk,26/02/2023,"Power BI Developer with Power Apps",20160,"6. Mid-Senior",25200,Lingaro,"Business Intelligence",B2B,22680
/pl/job/e-commerce-manager-pirk-spark-poznan-e5ynzgi,e5ynzgi,26/02/2023,"E-commerce Manager",8000,"5. Mid",12000,"Pirk Spark",Sales,"Employment Contract",10000
/pl/job/support-operator-l1-creatio-warszawa-e6ofrru,e6ofrru,26/02/2023,"Support Operator (L1)",5801,"3. Junior",10264,Creatio,"IT Support","Employment Contract",8033
/pl/job/junior-erp-developer-sage-software-poland-warszawa-e6vho5y,e6vho5y,26/02/2023,"Junior ERP Developer",6666,"3. Junior",10000,"Sage Software Poland sp. z o.o.","IT Support","Employment Contract",8333
/pl/job/javascript-web-developer-three-js-dev-infrabyte-remote-e75axbm,e75axbm,26/02/2023,"Javascript Web Developer/Three.js Dev.",20000,"6. Mid-Senior",25000,InfraByte,Frontend,B2B,22500
/pl/job/full-stack-developer-dpdgroup-it-solutions-hungary-kft-budapest-e7gjtyk,e7gjtyk,26/02/2023,"FULL STACK DEVELOPER",13681,"5. Mid",16169,"DPDgroup IT Solutions Hungary Kft.",Fullstack,"Employment Contract",14925
/pl/job/business-analyst-hitachi-energy-krakow-e8vleve,e8vleve,26/02/2023,"Business Analyst",13000,"5. Mid",16000,"Hitachi Energy","Business Analysis","Employment Contract",14500
/pl/job/senior-automation-business-analyst-link-group-warszawa-e94hkqg,e94hkqg,26/02/2023,"Senior Automation Business Analyst",33600,"6. Senior",36960,"Link Group","Business Analysis",B2B,35280
/pl/job/devops-engineer-sonerim-remote-e9pngzp,e9pngzp,26/02/2023,"DevOps Engineer",11157,"6. Mid-Senior",15620,Sonerim,DevOps,B2B,13389
